dmel_cre_id	dazt	dbif	dbir	dbun	dequ	dfor	dfun	dimm	dkik	dmir	dnas	dobs	dper	dpha	dpse	druf	dsub	dsul	dsuz	dtei	dtro	dvir	zdav	zind	ztub	d_affinis	d_arizonae	d_bipectinata	d_buzzatii	d_ezoana	d_hydei	d_littoralis	d_lutescens	d_mercatorum	d_mojavensis	d_novamexicana	d_repleta	d_serrata	d_simulans
DMEL_CRE_00139	no_detected_CRE	no_detected_CRE	present	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	no_detected_CRE
DMEL_CRE_00140	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	uncertain	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	uncertain	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	present
DMEL_CRE_00141	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	no_detected_CRE	turnover_candidate	uncertain	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	uncertain	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	uncertain	turnover_candidate	uncertain	turnover_candidate	uncertain	uncertain	turnover_candidate	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	present
DMEL_CRE_00142	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	present
DMEL_CRE_00143	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE	present
DMEL_CRE_00144	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	present	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	present	turnover_candidate	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	present
DMEL_CRE_00145	no_detected_CRE	no_detected_CRE	present	turnover_candidate	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	present	turnover_candidate	present	present	turnover_candidate	no_detected_CRE	present	present	uncertain	no_detected_CRE	uncertain	uncertain	turnover_candidate	no_detected_CRE	no_detected_CRE	present	present	present	present	no_detected_CRE	present	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	present
DMEL_CRE_00146	turnover_candidate	turnover_candidate	present	present	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	present	turnover_candidate	no_detected_CRE	no_detected_CRE	present	uncertain	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE	present	present
DMEL_CRE_00147	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	present	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	turnover_candidate	present	present	turnover_candidate	turnover_candidate	no_detected_CRE	present	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate
DMEL_CRE_00148	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	present	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	present	turnover_candidate	turnover_candidate	present	present	no_detected_CRE	turnover_candidate	present	uncertain	uncertain	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	present
DMEL_CRE_00149	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
DMEL_CRE_00150	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
DMEL_CRE_00151	turnover_candidate	present	present	present	present	present	turnover_candidate	turnover_candidate	present	no_detected_CRE	uncertain	turnover_candidate	turnover_candidate	uncertain	turnover_candidate	turnover_candidate	turnover_candidate	uncertain	turnover_candidate	present	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	turnover_candidate	present	present	present	no_detected_CRE	turnover_candidate	no_detected_CRE	present	no_detected_CRE	turnover_candidate	uncertain	turnover_candidate	present	present
DMEL_CRE_00152	turnover_candidate	present	turnover_candidate	turnover_candidate	uncertain	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	present	uncertain	present	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	uncertain	turnover_candidate	turnover_candidate	uncertain	uncertain	turnover_candidate	present	no_detected_CRE	present	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	present
DMEL_CRE_00153	present	turnover_candidate	present	present	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	present	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	present	turnover_candidate	turnover_candidate	turnover_candidate	present	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	present	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE	present	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	present	present
DMEL_CRE_00154	uncertain	uncertain	present	present	no_detected_CRE	uncertain	no_detected_CRE	uncertain	present	uncertain	present	uncertain	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	turnover_candidate	no_detected_CRE	uncertain	uncertain	turnover_candidate	uncertain	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	uncertain	no_detected_CRE	uncertain	uncertain	present	present
DMEL_CRE_00155	present	present	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	present	present	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	present	uncertain	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	present	present	no_detected_CRE	present	uncertain	no_detected_CRE	present	present	present	turnover_candidate	present	no_detected_CRE	present
DMEL_CRE_00156	uncertain	uncertain	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	uncertain	uncertain	no_detected_CRE	uncertain	no_detected_CRE	present
DMEL_CRE_00157	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	present	present	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	turnover_candidate	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	present	present	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	present	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	present	present
DMEL_CRE_00158	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE	present	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate
DMEL_CRE_00159	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
DMEL_CRE_00160	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	no_detected_CRE	uncertain	uncertain	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	no_detected_CRE
DMEL_CRE_00161	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	present
DMEL_CRE_00162	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	present	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
DMEL_CRE_00163	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	no_detected_CRE	no_detected_CRE	uncertain	uncertain	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	present
DMEL_CRE_00164	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	uncertain	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	uncertain	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	present	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate
DMEL_CRE_00165	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	uncertain	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	uncertain	uncertain	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	uncertain	no_detected_CRE	uncertain	turnover_candidate	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	no_detected_CRE	uncertain	no_detected_CRE	present
DMEL_CRE_00166	turnover_candidate	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	present
DMEL_CRE_00167	present	turnover_candidate	turnover_candidate	no_detected_CRE	uncertain	turnover_candidate	uncertain	turnover_candidate	turnover_candidate	present	turnover_candidate	no_detected_CRE	present	uncertain	uncertain	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	uncertain	uncertain	no_detected_CRE	present	turnover_candidate	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	uncertain	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE
DMEL_CRE_00168	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	uncertain	uncertain	no_detected_CRE	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	turnover_candidate	no_detected_CRE
DMEL_CRE_00169	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate	present	no_detected_CRE	uncertain	no_detected_CRE	turnover_candidate	present	no_detected_CRE	turnover_candidate	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	present	no_detected_CRE	turnover_candidate	no_detected_CRE	uncertain	uncertain	uncertain	turnover_candidate	turnover_candidate	present	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate	present	turnover_candidate	turnover_candidate	present	turnover_candidate	turnover_candidate	no_detected_CRE
DMEL_CRE_00170	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	uncertain	uncertain	uncertain	uncertain	turnover_candidate	no_detected_CRE	uncertain	turnover_candidate	no_detected_CRE	uncertain	turnover_candidate	no_detected_CRE	turnover_candidate	uncertain	no_detected_CRE	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	uncertain	turnover_candidate	no_detected_CRE
